order_id,date,region,country,product_category,product_name,units_sold,unit_price,discount_pct,revenue,sales_rep,customer_segment
ORD-00622,2023-06-21,middle east,uae,Electronics,USB Hub,17,1887.8,,23446.85,Iris Chen,Startup
ORD-00396,2023-10-11,North America,mexico,Services,Support Plan,2816,2359.11,0.2884,4727339.38,Frank Brown,SMB
ORD-00881,2023-02-23,Asia pacific,Japan,Electronics,Laptop Pro 15,91,$1038.91,0.308,65422.24,Frank Brown,Government
ORD-00886,2024-03-04,north america,canada,Services,Consulting Package,53,815.04,0.158,36371.98,David Lee,Startup
ORD-00128,2024-10-05,EUROPE,France,Hardware,Network Switch,7,467.07,0.0339,3158.65,Henry Davis,Government
ORD-00651,2023-03-20,EUROPE,SPAIN,Hardware,SSD 2TB,53,2405.54,0.0944,115458.22,Eva Martinez,Education
ORD-01109,2024-07-27,EUROPE,SPAIN,Software,Analytics Dashboard,7,2502.47,0.3779,10897.51,Henry Davis,Government
ORD-00656,2024-03-22,EUROPE,France,Software,CRM Suite,12,2483.4,0.2519,22293.98,Grace Kim,Enterprise
ORD-00579,2023-01-08,north america,Canada,Electronics,USB Hub,3,481.67,0.0363,1392.56,Carol White,Enterprise
ORD-00450,2024-03-23,europe,UK,Accessories,Mouse Ergonomic,5,1649.14,0.397,4972.16,Grace Kim,SMB
ORD-00238,2024-11-29,europe,UK,Services,Training Bundle,14,1695.9,0.2455,17913.79,Iris Chen,Enterprise
ORD-00168,2024-07-31,Asia pacific,South Korea,Accessories,Mouse Ergonomic,55,1877.18,0.1519,87562.0,Alice Johnson,Enterprise
ORD-00993,2023-01-18,north america,canada,Hardware,RAM 32GB,9,1470.03,0.0492,12579.34,Jack Wilson,Startup
ORD-01042,2023-03-03,EUROPE,Germany,Services,Consulting Package,8,1768.83,,8005.02,Eva Martinez,Education
ORD-00081,2023-06-12,Asia pacific,australia,Services,Integration Service,10,2919.7,0.1077,26052.48,Eva Martinez,Education
ORD-00415,2023-11-20,LATIN AMERICA,Brazil,Electronics,USB Hub,15,1564.08,0.0924,21293.39,Grace Kim,Startup
ORD-00931,2024-10-04,europe,Germany,Services,Support Plan,7,$1835.05,0.0686,11964.16,Henry Davis,Enterprise
ORD-00301,2023-01-29,North America,Canada,Software,Analytics Dashboard,6,2420.56,0.4113,8549.9,Frank Brown,Education
ORD-00620,2024-08-18,europe,UK,Services,Consulting Package,14,$2201.53,0.1168,27221.48,Alice Johnson,SMB
ORD-00325,2024-01-17,europe,Germany,Services,Training Bundle,5,157.37,0.1209,691.72,Alice Johnson,Startup
ORD-00472,2023-12-27,Asia pacific,China,Accessories,Cable Kit,1,1976.01,0.27,1442.49,Frank Brown,Education
ORD-00216,2024-08-21,North America,mexico,Services,Consulting Package,22,671.6,0.1173,13042.07,Jack Wilson,Government
ORD-00599,2024-05-12,North America,mexico,Hardware,GPU Unit,8,$838.65,0.1554,5666.59,Iris Chen,Education
ORD-00031,2023-02-06,ASIA PACIFIC,South Korea,Services,Audit Report,1416,2835.69,0.0671,3745907.92,Frank Brown,Education
ORD-00243,2024-01-19,EUROPE,UK,Software,Cloud Storage,18,1678.39,0.0995,27205.02,Grace Kim,Government
ORD-00703,2024-04-29,north america,canada,Electronics,Webcam HD,6,1664.22,0.2917,7072.6,Bob Smith,Government
ORD-00913,2023-11-23,europe,germany,Hardware,Network Switch,14,2984.36,0.1733,,Henry Davis,Government
ORD-00961,2023-11-18,ASIA PACIFIC,Japan,Services,Consulting Package,20,1880.78,0.189,30506.25,Henry Davis,SMB
ORD-00210,2023-08-19,North America,UNITED STATES,Services,Support Plan,265,559.79,0.1084,132263.82,Eva Martinez,SMB
ORD-00548,2024-02-25,Asia pacific,INDIA,Accessories,Keyboard Mechanical,10,2541.93,0.2258,19679.62,Iris Chen,Education
ORD-00748,2024-12-14,north america,UNITED STATES,Electronics,4K Monitor,6,1135.36,0.174,5626.84,Alice Johnson,Enterprise
ORD-00919,2024-08-05,EUROPE,italy,Accessories,Mouse Ergonomic,8,$1102.07,0.0347,,Grace Kim,SMB
ORD-00436,2023-07-20,Asia pacific,South Korea,Software,CRM Suite,12,2414.21,0.3853,17808.18,Carol White,SMB
ORD-00028,2024-07-21,Asia pacific,INDIA,Accessories,Desk Mat XL,16,2961.82,0.0035,,Eva Martinez,Enterprise
ORD-01064,2024-02-16,Asia pacific,Japan,Software,Cloud Storage,3,2756.67,0.1595,6950.94,Iris Chen,SMB
ORD-00271,2023-10-19,North America,Canada,Software,Security Suite,38,752.01,0.3245,19303.34,Alice Johnson,Startup
ORD-00123,2024-05-27,North America,United States,Electronics,Webcam HD,37,535.32,0.3167,13534.01,Iris Chen,Startup
ORD-01090,2023-10-26,north america,mexico,Hardware,RAM 32GB,10,800.16,0.2121,6304.46,Grace Kim,Enterprise
ORD-00463,2024-07-21,Asia pacific,South Korea,Hardware,SSD 2TB,6,833.21,,2942.06,Carol White,Enterprise
ORD-01032,2023-03-14,LATIN AMERICA,colombia,Electronics,USB Hub,3,2112.23,0.0159,6235.94,Grace Kim,Education
ORD-01122,2023-10-07,europe,germany,Hardware,Network Switch,31,1699.46,0.3759,32879.62,David Lee,SMB
ORD-00644,2024-09-23,ASIA PACIFIC,INDIA,Accessories,Mouse Ergonomic,3,1180.23,0.4369,1993.76,Frank Brown,Startup
ORD-00937,2023-07-04,ASIA PACIFIC,Japan,Hardware,RAM 32GB,5,1609.99,0.0491,7654.7,Bob Smith,Government
ORD-00738,2023-05-04,middle east,turkey,Electronics,4K Monitor,26,2680.09,0.4237,40157.93,Alice Johnson,SMB
ORD-00747,2024-07-05,ASIA PACIFIC,Japan,Electronics,Wireless Headphones,14,2686.84,0.3431,24709.79,Bob Smith,Enterprise
ORD-00505,2023-07-26,Asia pacific,INDIA,Services,Training Bundle,7,544.84,0.3207,2590.77,Henry Davis,Enterprise
ORD-00203,2023-12-23,europe,italy,Services,Integration Service,28,2892.78,0.0598,76154.17,Bob Smith,SMB
ORD-00404,2023-08-17,Asia pacific,INDIA,Services,Training Bundle,12,$2695.69,0.1132,28686.45,Iris Chen,Government
ORD-00565,2023-09-29,Asia pacific,Japan,Hardware,Server Rack,31,$1004.63,0.43,17751.81,Carol White,Government
ORD-00833,2024-01-04,europe,germany,Software,CRM Suite,5,2873.06,0.0075,14257.56,Alice Johnson,Startup
ORD-00363,2024-10-31,ASIA PACIFIC,South Korea,Services,Consulting Package,11,$1346.72,0.2238,11498.56,Alice Johnson,Enterprise
ORD-00272,2023-09-03,LATIN AMERICA,brazil,Accessories,Docking Station,3,1181.33,0.3527,2294.02,Henry Davis,Government
ORD-00467,2024-05-16,north america,Canada,Electronics,Webcam HD,19,105.12,0.1749,1647.96,Iris Chen,Education
ORD-01102,2023-06-10,middle east,Saudi Arabia,Software,CRM Suite,1,$999.79,,788.93,Bob Smith,Startup
ORD-01065,2023-12-30,middle east,UAE,Hardware,SSD 2TB,9,1853.71,0.0204,16343.05,Henry Davis,Government
ORD-01095,2023-01-06,middle east,turkey,Hardware,SSD 2TB,21,119.15,0.2694,1828.07,Eva Martinez,SMB
ORD-00273,2023-11-21,EUROPE,France,Services,Audit Report,30,$2667.28,0.1625,67015.41,Carol White,Government
ORD-00278,2023-09-23,Asia pacific,Japan,Electronics,Wireless Headphones,7,499.85,0.2354,2675.3,Carol White,Startup
ORD-01063,2023-02-04,Asia pacific,Japan,Services,Training Bundle,30,2137.02,0.0454,61199.98,Grace Kim,Enterprise
ORD-00013,2024-06-27,EUROPE,germany,Hardware,GPU Unit,14,466.98,0.2427,4951.02,Alice Johnson,Education
ORD-00603,2024-06-16,europe,italy,Electronics,4K Monitor,24,75.88,0.3757,1136.93,Frank Brown,Government
ORD-00674,2024-04-06,LATIN AMERICA,colombia,Software,Project Manager,9,96.02,0.106,772.58,David Lee,Startup
ORD-00211,2023-07-28,ASIA PACIFIC,Japan,Accessories,Cable Kit,19,1676.28,0.1093,28368.19,Frank Brown,Enterprise
ORD-01074,2024-06-09,EUROPE,germany,Software,CRM Suite,4,1526.1,0.2838,4371.97,Bob Smith,Startup
ORD-00962,2023-12-18,Asia pacific,australia,Electronics,Wireless Headphones,35,1897.32,0.0527,62906.59,Frank Brown,Government
ORD-00148,2024-08-07,north america,canada,Accessories,Mouse Ergonomic,4,$880.89,0.1588,2964.02,Grace Kim,SMB
ORD-00443,2023-08-29,ASIA PACIFIC,australia,Accessories,Docking Station,2,1247.82,0.0104,2469.69,Eva Martinez,Enterprise
ORD-00300,2023-08-13,EUROPE,France,Software,Security Suite,20,2375.79,0.3438,31179.87,Jack Wilson,Government
ORD-00116,2023-12-25,middle east,ISRAEL,Electronics,USB Hub,15,472.63,0.3813,4386.24,Iris Chen,Startup
ORD-00376,2024-12-02,europe,France,Accessories,Desk Mat XL,6,150.46,0.1875,733.49,Frank Brown,Education
ORD-00641,2023-01-19,LATIN AMERICA,CHILE,Services,Integration Service,9,1631.88,0.2432,11115.06,Alice Johnson,Government
ORD-01010,2023-05-05,EUROPE,UK,Accessories,Keyboard Mechanical,7,1700.67,0.3889,7274.96,Jack Wilson,Education
ORD-00675,2024-12-31,ASIA PACIFIC,Japan,Electronics,Webcam HD,3,976.5,0.3091,2023.99,Grace Kim,Government
ORD-00473,2024-01-20,North America,mexico,Services,Integration Service,3,977.11,0.2455,,Iris Chen,Startup
ORD-00659,2024-06-21,Asia pacific,China,Electronics,USB Hub,14,2799.47,0.373,24573.75,Eva Martinez,Government
ORD-01083,2023-04-23,north america,mexico,Services,Integration Service,9,2628.1,0.3508,15355.46,Jack Wilson,Education
ORD-00389,2024-03-24,north america,United States,Hardware,GPU Unit,26,2362.8,,,Grace Kim,Government
ORD-00023,2023-11-18,ASIA PACIFIC,China,Software,Security Suite,12,184.86,0.0274,2157.54,Alice Johnson,Enterprise
ORD-00910,2024-12-04,Asia pacific,China,Services,Audit Report,68,552.27,0.4019,,Eva Martinez,Education
ORD-00873,2023-04-26,EUROPE,UK,Software,Cloud Storage,4,162.2,0.0767,599.04,Frank Brown,SMB
ORD-00424,2023-06-29,North America,mexico,Software,Cloud Storage,26,1369.72,0.0021,35537.93,Grace Kim,Education
ORD-00948,2024-01-18,North America,canada,Services,Audit Report,7,1014.11,0.2065,5632.87,Carol White,Education
ORD-00869,2023-09-03,LATIN AMERICA,CHILE,Electronics,4K Monitor,20,$945.07,0.0358,18224.73,Bob Smith,SMB
ORD-00649,2023-11-03,EUROPE,germany,Software,Security Suite,10,2436.25,0.075,22535.31,Frank Brown,Government
ORD-00523,2024-09-01,middle east,UAE,Hardware,RAM 32GB,7,2528.78,0.1753,14598.39,Bob Smith,Startup
ORD-00143,2024-04-06,Asia pacific,australia,Services,Audit Report,3,1318.03,0.0999,,Frank Brown,Enterprise
ORD-00051,2023-06-19,ASIA PACIFIC,China,Hardware,RAM 32GB,15,1172.67,0.3592,11271.7,Henry Davis,SMB
ORD-00672,2024-04-09,EUROPE,UK,Software,Cloud Storage,2,2158.55,,2529.82,Henry Davis,Enterprise
ORD-00733,2024-08-06,EUROPE,germany,Accessories,Keyboard Mechanical,16,1859.92,0.0238,29050.46,Iris Chen,SMB
ORD-00082,2024-10-25,north america,canada,Services,Consulting Package,16,$2525.79,0.4262,,Carol White,Government
ORD-00483,2024-08-12,LATIN AMERICA,brazil,Accessories,Docking Station,3,224.21,0.1455,574.76,Bob Smith,Enterprise
ORD-00322,2024-03-05,North America,mexico,Accessories,Cable Kit,19,46.96,,656.33,Bob Smith,Government
ORD-00958,2023-09-09,north america,Canada,Services,Training Bundle,17,1961.03,,30430.48,Grace Kim,Startup
ORD-00816,2023-06-29,north america,UNITED STATES,Services,Consulting Package,3,2765.37,0.0688,7725.34,Eva Martinez,Government
ORD-01142,2023-02-19,north america,mexico,Accessories,Desk Mat XL,36,2440.37,0.2047,69869.75,Henry Davis,Startup
ORD-00067,2023-10-27,North America,Canada,Hardware,Server Rack,11,$388.47,0.0245,4168.48,Carol White,Government
ORD-00917,2023-09-06,North America,Canada,Hardware,RAM 32GB,19,2561.39,0.4108,28674.25,David Lee,SMB
ORD-00899,2024-12-05,Asia pacific,australia,Electronics,USB Hub,31,2605.26,0.2625,,Grace Kim,Startup
ORD-00744,2023-05-24,middle east,UAE,Software,Cloud Storage,12,908.9,0.0553,10303.65,Iris Chen,Startup
ORD-00418,2023-12-13,Asia pacific,Japan,Software,Project Manager,13,$2848.23,0.2288,28555.21,Iris Chen,Education
ORD-00715,2024-02-07,north america,canada,Electronics,Laptop Pro 15,11,1210.93,0.1953,10718.79,Alice Johnson,SMB
ORD-00065,2024-12-07,ASIA PACIFIC,australia,Hardware,SSD 2TB,23,2166.63,0.3343,33173.49,Carol White,SMB
ORD-00903,2024-09-09,europe,France,Services,Integration Service,12,1585.06,0.3636,12104.79,Bob Smith,Government
ORD-00894,2023-07-08,EUROPE,France,Services,Audit Report,31,2340.31,0.1222,63684.05,Alice Johnson,SMB
ORD-00701,2024-12-31,LATIN AMERICA,Argentina,Hardware,GPU Unit,8,1181.27,0.0462,,Grace Kim,Government
ORD-00492,2023-10-14,middle east,UAE,Hardware,RAM 32GB,39,$2446.42,0.2497,71586.41,David Lee,SMB
ORD-00706,2023-06-10,Asia pacific,South Korea,Software,Security Suite,19,267.7,0.078,4689.57,Jack Wilson,Government
ORD-00796,2024-04-17,Asia pacific,australia,Software,Cloud Storage,28,89.88,,1751.58,Grace Kim,Startup
ORD-00066,2023-07-18,LATIN AMERICA,colombia,Hardware,GPU Unit,36,1578.65,0.0452,,Eva Martinez,SMB
ORD-00978,2023-03-18,North America,canada,Electronics,Laptop Pro 15,1,$2356.97,0.4262,1352.43,Eva Martinez,Startup
ORD-00573,2023-02-13,middle east,turkey,Accessories,Cable Kit,15,59.08,0.152,751.5,Grace Kim,Enterprise
ORD-00968,2024-10-22,EUROPE,italy,Software,CRM Suite,51,766.65,0.2717,28475.91,Iris Chen,Startup
ORD-00297,2024-06-22,europe,SPAIN,Services,Consulting Package,25,1155.21,0.2892,20528.08,David Lee,Education
ORD-00420,2024-06-17,LATIN AMERICA,CHILE,Electronics,USB Hub,12,1159.12,0.2763,10066.26,Eva Martinez,Education
ORD-00439,2023-05-05,North America,mexico,Hardware,SSD 2TB,3,2796.21,0.0089,8313.97,Frank Brown,Education
ORD-00262,2024-04-14,middle east,ISRAEL,Services,Integration Service,11,17.38,0.3297,128.15,Frank Brown,Enterprise
ORD-00699,2024-04-19,ASIA PACIFIC,China,Software,Project Manager,25,2575.98,0.0387,61907.24,Carol White,Government
ORD-00282,2024-01-17,europe,France,Hardware,Network Switch,20,2163.65,0.035,41758.44,Bob Smith,Education
ORD-00795,2023-11-30,ASIA PACIFIC,INDIA,Accessories,Keyboard Mechanical,5,$238.83,0.3449,782.29,Grace Kim,Government
ORD-00318,2024-07-02,North America,canada,Services,Audit Report,9,192.33,0.2352,1323.85,Henry Davis,Education
ORD-00189,2023-03-02,Asia pacific,INDIA,Services,Integration Service,6,2270.16,0.1284,11872.03,Bob Smith,Education
ORD-00889,2023-04-19,North America,canada,Accessories,Docking Station,19,1954.23,0.1728,30714.24,Carol White,Education
ORD-00252,2023-06-27,Asia pacific,South Korea,Services,Integration Service,25,1910.14,0.2904,33885.88,Iris Chen,SMB
ORD-00700,2023-01-21,europe,Germany,Electronics,Wireless Headphones,10,2218.95,0.2183,17345.53,Henry Davis,Education
ORD-00515,2024-12-24,north america,United States,Accessories,Docking Station,7,1456.14,0.4203,5908.87,Eva Martinez,Government
ORD-00596,2023-02-22,LATIN AMERICA,Brazil,Accessories,Desk Mat XL,8,173.88,,968.72,Bob Smith,Government
ORD-00488,2023-01-09,middle east,Saudi Arabia,Electronics,4K Monitor,5,2092.6,0.2092,,Bob Smith,Government
ORD-00274,2023-03-11,europe,UK,Accessories,Mouse Ergonomic,12,2863.8,0.0075,34107.86,Alice Johnson,Startup
ORD-00953,2024-01-19,europe,germany,Software,CRM Suite,4,$1249.51,0.069,4653.18,Iris Chen,Education
ORD-01077,2023-02-09,LATIN AMERICA,Brazil,Accessories,Mouse Ergonomic,1351,1477.16,0.3195,1358035.17,Grace Kim,Startup
ORD-00449,2024-05-03,north america,canada,Software,Security Suite,8,1609.94,0.2214,10027.99,Eva Martinez,Enterprise
ORD-00412,2024-05-08,Asia pacific,INDIA,Accessories,Docking Station,4,2353.76,0.0529,8916.98,Carol White,Education
ORD-01075,2023-02-06,north america,UNITED STATES,Electronics,USB Hub,27,2525.87,0.3949,41266.91,Alice Johnson,SMB
ORD-00723,2024-03-11,EUROPE,UK,Accessories,Docking Station,4,2337.85,0.0659,8735.14,Grace Kim,Enterprise
ORD-00927,2023-11-19,North America,United States,Hardware,Server Rack,7,2257.51,0.2251,12245.41,Grace Kim,Startup
ORD-00722,2024-01-22,LATIN AMERICA,CHILE,Hardware,SSD 2TB,3,2447.08,0.063,6878.74,Iris Chen,SMB
ORD-00150,2024-11-03,north america,UNITED STATES,Hardware,SSD 2TB,15,$1077.7,0.1085,14411.54,Bob Smith,Education
ORD-00219,2023-01-10,north america,United States,Electronics,Laptop Pro 15,8,2529.2,0.3182,13795.27,David Lee,Education
ORD-00240,2024-05-05,middle east,Saudi Arabia,Hardware,Network Switch,24,$2369.33,0.4458,31513.98,Jack Wilson,Government
ORD-01092,2024-01-14,North America,canada,Electronics,Webcam HD,11,2925.81,0.1045,28820.69,Henry Davis,Education
ORD-00193,2024-02-20,north america,mexico,Hardware,GPU Unit,14,587.54,0.2874,5861.53,Grace Kim,Education
ORD-00192,2024-10-25,ASIA PACIFIC,China,Accessories,Cable Kit,24,2428.34,0.329,39105.99,Eva Martinez,SMB
ORD-00692,2024-12-01,EUROPE,UK,Services,Integration Service,30,2406.61,0.4429,40221.67,Eva Martinez,SMB
ORD-00661,2024-05-17,Asia pacific,Japan,Software,Analytics Dashboard,7,1324.02,0.2653,6809.3,Iris Chen,Startup
ORD-00929,2023-08-26,ASIA PACIFIC,South Korea,Electronics,4K Monitor,42,$2050.29,0.2817,61854.38,David Lee,SMB
ORD-01116,2023-06-23,middle east,Saudi Arabia,Accessories,Keyboard Mechanical,16,2019.24,0.404,,Jack Wilson,Startup
ORD-00883,2023-04-16,middle east,UAE,Hardware,Network Switch,8,1293.18,0.3522,,Iris Chen,Education
ORD-00934,2024-02-23,middle east,turkey,Software,CRM Suite,2,1469.88,0.129,2560.53,Jack Wilson,SMB
ORD-00714,2023-01-31,Asia pacific,INDIA,Services,Integration Service,16,2855.99,0.307,31667.22,Henry Davis,SMB
ORD-00583,2023-08-03,Asia pacific,INDIA,Services,Support Plan,20,$2768.78,0.1639,46299.54,Grace Kim,Startup
ORD-01016,2023-06-01,ASIA PACIFIC,australia,Hardware,RAM 32GB,14,2401.56,0.3661,21312.88,Alice Johnson,Startup
ORD-00324,2024-02-17,North America,UNITED STATES,Hardware,RAM 32GB,64,1720.34,0.0775,101568.87,Carol White,Education
ORD-00925,2023-11-13,North America,United States,Software,Security Suite,31,328.32,0.0049,10128.05,David Lee,Education
ORD-00857,2024-06-15,North America,canada,Software,Project Manager,6,1977.89,,11620.5,Eva Martinez,Education
ORD-00664,2024-02-07,europe,UK,Hardware,Server Rack,7,716.77,0.0035,4999.83,Eva Martinez,Startup
ORD-00438,2024-05-02,middle east,uae,Accessories,Keyboard Mechanical,4,$2074.71,0.3662,,Bob Smith,Government
ORD-00895,2023-08-14,LATIN AMERICA,brazil,Electronics,USB Hub,36,2126.17,0.1365,66094.12,Eva Martinez,Startup
ORD-00840,2023-04-29,LATIN AMERICA,CHILE,Electronics,4K Monitor,10,276.52,0.4217,1599.12,Jack Wilson,Startup
ORD-00342,2023-01-05,Asia pacific,australia,Software,CRM Suite,14,1896.78,0.2855,18973.49,Henry Davis,Startup
ORD-00003,2023-12-15,LATIN AMERICA,colombia,Accessories,Desk Mat XL,20,29.42,0.3142,403.52,Eva Martinez,SMB
ORD-00230,2024-02-03,middle east,Saudi Arabia,Electronics,Laptop Pro 15,20,1146.19,0.0694,21332.89,Frank Brown,Startup
ORD-00652,2024-07-14,middle east,turkey,Accessories,Desk Mat XL,30,1212.87,0.204,28963.34,Carol White,Enterprise
ORD-00963,2024-06-08,north america,Canada,Accessories,Desk Mat XL,14,$586.6,0.0104,8126.99,Carol White,SMB
ORD-00077,2024-08-22,middle east,uae,Electronics,Wireless Headphones,13,1958.0,0.0817,23374.41,Grace Kim,Government
ORD-01107,2024-11-11,ASIA PACIFIC,Japan,Hardware,Server Rack,19,166.04,0.1979,2530.43,Henry Davis,Startup
ORD-00372,2023-12-20,middle east,uae,Hardware,GPU Unit,18,610.65,0.1308,9553.99,Carol White,SMB
ORD-00181,2024-09-26,ASIA PACIFIC,australia,Accessories,Docking Station,20,163.54,0.2359,2499.22,Grace Kim,SMB
ORD-00717,2024-09-25,middle east,uae,Accessories,Mouse Ergonomic,13,1344.1,0.245,13192.34,Henry Davis,Startup
ORD-00578,2024-03-25,North America,United States,Electronics,4K Monitor,22,1251.3,0.249,20673.98,David Lee,Education
ORD-01147,2023-03-23,EUROPE,UK,Hardware,RAM 32GB,5,559.94,0.3247,1890.64,Grace Kim,Enterprise
ORD-00991,2024-11-28,Asia pacific,South Korea,Accessories,Cable Kit,14,2559.16,0.0766,33083.8,Bob Smith,SMB
ORD-01026,2024-11-29,north america,Canada,Electronics,4K Monitor,17,1709.19,0.1533,24601.91,Iris Chen,Government
ORD-01011,2024-10-17,north america,Canada,Accessories,Mouse Ergonomic,34,2902.15,0.4028,58927.58,Carol White,Startup
ORD-00653,2024-10-15,Asia pacific,South Korea,Services,Support Plan,9,2473.47,0.1206,19576.53,Iris Chen,Education
ORD-00590,2023-01-15,EUROPE,italy,Accessories,Cable Kit,6,657.15,,3121.99,Grace Kim,SMB
ORD-00778,2023-01-26,North America,UNITED STATES,Services,Integration Service,9,1108.85,0.1229,8753.15,Carol White,Government
ORD-00819,2024-08-02,ASIA PACIFIC,australia,Accessories,Keyboard Mechanical,13,126.08,0.1732,1355.16,Carol White,SMB
ORD-00966,2023-07-30,Asia pacific,China,Hardware,RAM 32GB,38,2381.52,0.0745,83755.68,Henry Davis,Government
ORD-00890,2024-09-25,EUROPE,Germany,Accessories,Mouse Ergonomic,29,$1342.84,0.4238,22438.59,Frank Brown,Startup
ORD-00038,2024-07-05,EUROPE,italy,Accessories,Mouse Ergonomic,2,$2129.26,0.4165,2484.85,David Lee,Startup
ORD-00354,2024-11-24,middle east,ISRAEL,Services,Consulting Package,10,$532.35,0.1308,4627.19,Frank Brown,Government
ORD-01099,2024-01-16,middle east,UAE,Services,Training Bundle,25,2641.87,,56463.37,Jack Wilson,SMB
ORD-00237,2024-08-12,ASIA PACIFIC,australia,Software,Project Manager,2,881.42,0.221,1373.25,David Lee,Startup
ORD-00936,2023-03-16,north america,Canada,Accessories,Keyboard Mechanical,8,324.83,0.2566,1931.83,David Lee,Government
ORD-00500,2024-12-05,LATIN AMERICA,Argentina,Software,CRM Suite,4,2864.54,0.2777,8276.23,Frank Brown,Government
ORD-00554,2023-04-25,Asia pacific,South Korea,Electronics,4K Monitor,14,1851.23,0.1156,22921.19,Jack Wilson,SMB
ORD-00056,2023-11-15,North America,Canada,Accessories,Docking Station,25,2157.88,0.0737,49971.11,Bob Smith,Education
ORD-00303,2023-11-28,ASIA PACIFIC,Japan,Hardware,GPU Unit,22,400.15,0.4135,5163.14,Alice Johnson,Enterprise
ORD-00287,2023-04-08,north america,Canada,Accessories,Cable Kit,10,1123.74,0.0382,10808.13,Iris Chen,SMB
ORD-00975,2024-05-20,EUROPE,italy,Hardware,SSD 2TB,8,$1044.01,0.3486,5440.54,Jack Wilson,Enterprise
ORD-00220,2023-01-17,ASIA PACIFIC,australia,Electronics,USB Hub,13,2802.36,0.2967,25621.7,Alice Johnson,Education
ORD-00642,2024-11-06,EUROPE,italy,Services,Training Bundle,46,$1333.23,0.0796,56446.83,Eva Martinez,SMB
ORD-00388,2024-10-18,europe,italy,Services,Integration Service,54,60.49,0.2407,2480.22,Jack Wilson,Enterprise
ORD-00743,2024-10-09,north america,United States,Services,Training Bundle,7,2520.06,0.1581,,David Lee,Education
ORD-00391,2024-07-14,North America,United States,Accessories,Docking Station,5,134.89,0.1773,554.87,Bob Smith,Startup
ORD-00353,2023-09-20,EUROPE,SPAIN,Services,Support Plan,24,$2340.77,0.3256,37886.77,David Lee,Government
ORD-00194,2023-09-25,North America,United States,Services,Consulting Package,4,430.42,0.1116,1529.54,Grace Kim,SMB
ORD-00236,2023-11-25,North America,UNITED STATES,Hardware,RAM 32GB,20,2579.92,0.0613,48435.42,Jack Wilson,SMB
ORD-00997,2023-07-18,ASIA PACIFIC,Japan,Software,Cloud Storage,51,2920.13,0.335,99036.21,Grace Kim,Enterprise
ORD-00481,2023-02-20,EUROPE,France,Services,Training Bundle,10,452.55,0.2141,3556.59,Iris Chen,Government
ORD-00568,2024-12-25,north america,United States,Services,Training Bundle,5,996.18,0.0017,4972.43,Henry Davis,Government
ORD-00117,2024-09-20,EUROPE,UK,Accessories,Mouse Ergonomic,11,2537.0,0.3683,17628.85,Iris Chen,Enterprise
ORD-00955,2024-12-28,europe,France,Services,Support Plan,11,961.18,0.1039,9474.45,Carol White,Education
ORD-00967,2024-08-03,ASIA PACIFIC,INDIA,Accessories,Desk Mat XL,7,1872.49,0.1932,10575.07,Frank Brown,Startup
ORD-01110,2024-11-17,middle east,UAE,Accessories,Cable Kit,56,542.25,0.3849,18678.13,Frank Brown,Government
ORD-00771,2024-09-30,middle east,turkey,Software,Security Suite,21,1986.11,0.4397,23369.17,Grace Kim,Enterprise
ORD-00783,2024-03-25,ASIA PACIFIC,australia,Electronics,4K Monitor,16,1292.08,0.188,16786.7,Henry Davis,Education
ORD-00121,2024-11-25,ASIA PACIFIC,INDIA,Hardware,Network Switch,22,350.3,0.1275,,Jack Wilson,Government
ORD-00896,2023-10-12,EUROPE,France,Software,CRM Suite,20,882.6,0.4239,10169.32,Carol White,Startup
ORD-01000,2023-10-24,middle east,UAE,Electronics,Webcam HD,19,449.91,0.2354,6536.02,Jack Wilson,Education
ORD-00779,2023-03-22,LATIN AMERICA,CHILE,Electronics,4K Monitor,11,890.6,0.246,7386.64,Eva Martinez,SMB
ORD-00063,2023-04-06,europe,italy,Accessories,Mouse Ergonomic,5,1941.24,0.3568,6243.03,Eva Martinez,SMB
ORD-00914,2024-07-16,ASIA PACIFIC,INDIA,Accessories,Desk Mat XL,43,2832.64,0.1724,100804.59,Henry Davis,Education
ORD-00454,2024-01-16,north america,Canada,Electronics,Wireless Headphones,2579,1032.31,0.3598,1704422.06,Henry Davis,Enterprise
ORD-00516,2024-06-16,North America,mexico,Accessories,Docking Station,22,1068.01,0.2532,17546.98,Henry Davis,Government
ORD-00571,2023-04-20,middle east,Saudi Arabia,Software,Cloud Storage,12,1158.64,,9550.44,Frank Brown,Government
ORD-00224,2024-03-20,europe,italy,Services,Audit Report,3,1913.87,0.0372,5528.02,Frank Brown,Education
ORD-00614,2024-02-29,LATIN AMERICA,colombia,Services,Integration Service,4,2418.95,0.1907,7830.62,Carol White,Education
ORD-00222,2024-02-11,EUROPE,Germany,Accessories,Mouse Ergonomic,2,1863.13,0.1595,3131.92,Bob Smith,Startup
ORD-00758,2024-12-11,ASIA PACIFIC,Japan,Services,Audit Report,14,2923.82,,33982.98,Bob Smith,SMB
ORD-00800,2023-02-18,ASIA PACIFIC,australia,Software,Analytics Dashboard,12,2679.13,0.1989,,Iris Chen,Enterprise
ORD-00466,2023-02-14,Asia pacific,South Korea,Hardware,SSD 2TB,10,$972.84,0.2965,6843.93,Carol White,SMB
ORD-00053,2024-03-07,europe,UK,Software,Project Manager,7,2286.07,0.3384,10587.25,Eva Martinez,Enterprise
